unix_second,endpoint,mean_sensor_power_w,mean_clock_mhz,samples
1789215291,P0,63.06735294117647,1005,17
1789215292,P0,70.627625,1005,16
1789215293,P0,66.79276470588236,1005,17
1789215294,P0,62.157294117647055,1005,17
1789215295,P0,61.08670588235294,1005,17
1789215296,P0,71.46088235294118,1005,17
1789215297,P0,65.25147058823529,1005,17
1789215298,P0,61.70270588235294,1005,17
1789215299,P0,61.43423529411764,1005,17
1789215300,P0,61.76625,1005,16
1789215301,P0,61.510588235294115,1005,17
1789215302,P0,63.73394117647059,1005,17
1789215303,P0,65.16652941176471,1005,17
1789215304,P0,62.578,1005,17
1789215305,P0,68.810875,1005,16
1789215306,P0,65.57547058823529,1005,17
1789215307,P0,61.535117647058826,1005,17
1789215308,P0,61.37529411764706,1005,17
1789215309,P0,67.41158823529412,1005,17
1789215310,P0,67.4195294117647,1005,17
1789215311,P0,62.9465,1005,16
1789215312,P0,61.22105882352941,1005,17
1789215313,P0,61.210058823529415,1005,17
1789215314,P0,61.03111764705883,1005,17
1789215315,P0,62.880117647058825,1005,17
1789215316,P0,65.4615,1005,16
1789215317,P0,63.9365294117647,1005,17
1789215318,P0,63.24629411764706,1005,17
1789215319,P0,66.11694117647059,1005,17
1789215320,P0,65.08852941176471,1005,17
1789215321,P0,61.12052941176471,1005,17
1789215322,P0,68.4208125,1005,16
1789215323,P0,73.24794117647059,1005,17
1789215324,P0,67.76652941176471,1005,17
1789215325,P0,61.762764705882354,1005,17
1789215326,P0,61.733823529411765,1005,17
1789215327,P0,61.88847058823529,1005,17
1789215328,P0,61.9885625,1005,16
1789215329,P0,63.86258823529412,1005,17
1789215330,P0,64.32082352941175,1005,17
1789215331,P0,63.00752941176471,1005,17
1789215332,P0,74.1465294117647,1005,17
1789215333,P0,65.39423529411765,1005,17
1789215334,P0,61.847470588235296,1005,17
1789215335,P0,63.48,1005,16
1789215336,P0,67.93676470588235,1005,17
1789215337,P0,63.07917647058824,1005,17
1789215338,P0,61.62670588235294,1005,17
1789215339,P0,61.40982352941176,1005,17
1789215340,P0,61.32329411764706,1005,17
1789215341,P0,64.6550625,1005,16
1789215342,P0,68.76411764705882,1005,17
1789215343,P0,64.10052941176471,1005,17
1789215344,P0,67.34829411764706,1005,17
