canary_active_at_end,canary_active_at_start,control_inclusive_ttft_ms,d_mhz,duration_s,end,endpoints,energy_j,frequency_changed,frequency_source,inference,mean_power_w,observed_output_tokens,p_mhz,phase,request_id,service_sequence,settle_wait_s,start,table_hit,table_revision,tpot_ms,ttft_ms,window_index,window_request_index,workload_id
,,3871.2854385375977,975,7.44600248336792,1788695711.1992912,"{""P1"": {""energy_j"": 475.0628450810909, ""clock_match_fraction"": null, ""mean_power_w"": 63.80105917802677, ""samples"": 69}, ""D1"": {""energy_j"": 296.6922365017235, ""clock_match_fraction"": null, ""mean_power_w"": 39.84584173379511, ""samples"": 67}}",771.7550815828145,True,table,"{""start"": 1788695707.3994808, ""end"": 1788695711.1992912, ""duration_s"": 3.7998104095458984, ""energy_j"": 455.78099217638373, ""mean_power_w"": 119.94835085228699, ""endpoints"": {""P1"": {""energy_j"": 242.3349907696247, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.77554789597655, ""samples"": 36}, ""D1"": {""energy_j"": 213.44600140675902, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.17280295631044, ""samples"": 34}}}",103.64690091182189,64,1005,production,production-00021,21,0.5,1788695703.7532887,True,1,56.666086952660294,225.08892603218555,1,21,small_light
,,185.52708625793457,975,3.7602617740631104,1788695720.0711062,"{""P1"": {""energy_j"": 240.15996772050858, ""clock_match_fraction"": null, ""mean_power_w"": 63.86788530975233, ""samples"": 36}, ""D1"": {""energy_j"": 214.29391160979867, ""clock_match_fraction"": null, ""mean_power_w"": 56.98909397423299, ""samples"": 34}}",454.45387933030725,False,table,"{""start"": 1788695716.3149471, ""end"": 1788695720.0711062, ""duration_s"": 3.7561590671539307, ""energy_j"": 454.14637181535363, ""mean_power_w"": 120.90711913312651, ""endpoints"": {""P1"": {""energy_j"": 239.93108823895454, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.87671127590241, ""samples"": 36}, ""D1"": {""energy_j"": 214.2152835763991, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.030407857224105, ""samples"": 34}}}",120.85697928398532,64,1005,production,production-00022,22,0.0,1788695716.3108444,True,1,56.66622939696979,181.42092402558774,1,22,small_light
,,181.86259269714355,975,3.756513833999634,1788695728.9890323,"{""P1"": {""energy_j"": 241.18232557177544, ""clock_match_fraction"": null, ""mean_power_w"": 64.20376344388006, ""samples"": 36}, ""D1"": {""energy_j"": 212.8855854086578, ""clock_match_fraction"": null, ""mean_power_w"": 56.67105055806339, ""samples"": 33}}",454.0679109804332,False,table,"{""start"": 1788695725.2360206, ""end"": 1788695728.9890323, ""duration_s"": 3.753011703491211, ""energy_j"": 453.8065521866083, ""mean_power_w"": 120.9179688313943, ""endpoints"": {""P1"": {""energy_j"": 240.98825147747993, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.21196375521622, ""samples"": 36}, ""D1"": {""energy_j"": 212.81830070912838, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.70600507617809, ""samples"": 33}}}",120.87481400194345,64,1005,production,production-00023,23,0.0,1788695725.2325184,True,1,56.66403669775242,178.35854704026133,1,23,small_light
,,183.88628959655762,975,3.7583632469177246,1788695737.8079276,"{""P1"": {""energy_j"": 240.68660190701485, ""clock_match_fraction"": null, ""mean_power_w"": 64.0402712814959, ""samples"": 36}, ""D1"": {""energy_j"": 212.35354521125555, ""clock_match_fraction"": null, ""mean_power_w"": 56.50160222948355, ""samples"": 33}}",453.0401471182704,False,table,"{""start"": 1788695734.0521393, ""end"": 1788695737.8079276, ""duration_s"": 3.7557883262634277, ""energy_j"": 452.84634103253484, ""mean_power_w"": 120.57291351215851, ""endpoints"": {""P1"": {""energy_j"": 240.54199254512787, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.04567341111024, ""samples"": 36}, ""D1"": {""energy_j"": 212.30434848740697, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.527240101048264, ""samples"": 33}}}",120.54187351097946,64,1005,production,production-00024,24,0.0,1788695734.0495644,True,1,56.66707877794074,181.30756705068052,1,24,small_light
,,190.4304027557373,975,3.7657630443573,1788695746.6333575,"{""P1"": {""energy_j"": 241.36123514175415, ""clock_match_fraction"": null, ""mean_power_w"": 64.09358005236548, ""samples"": 37}, ""D1"": {""energy_j"": 216.28172704949975, ""clock_match_fraction"": null, ""mean_power_w"": 57.43370586568928, ""samples"": 33}}",457.6429621912539,False,table,"{""start"": 1788695742.8721776, ""end"": 1788695746.6333575, ""duration_s"": 3.7611799240112305, ""energy_j"": 457.2087319456041, ""mean_power_w"": 121.55992033957239, ""endpoints"": {""P1"": {""energy_j"": 241.1027229130268, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.10294848535061, ""samples"": 36}, ""D1"": {""energy_j"": 216.10600903257728, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.45697185422178, ""samples"": 33}}}",121.52728591805476,64,1005,production,production-00025,25,0.0,1788695742.8675945,True,1,56.673485334844344,185.8446579426527,1,25,small_light
,,186.3105297088623,975,3.7662429809570312,1788695755.5118136,"{""P1"": {""energy_j"": 236.58083286881447, ""clock_match_fraction"": null, ""mean_power_w"": 62.81613641632263, ""samples"": 36}, ""D1"": {""energy_j"": 213.96384927630424, ""clock_match_fraction"": null, ""mean_power_w"": 56.810952017210106, ""samples"": 34}}",450.5446821451187,False,table,"{""start"": 1788695751.7495127, ""end"": 1788695755.5118136, ""duration_s"": 3.762300968170166, ""energy_j"": 450.00606144964695, ""mean_power_w"": 119.60926710988569, ""endpoints"": {""P1"": {""energy_j"": 236.11764898896217, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.75884119494046, ""samples"": 36}, ""D1"": {""energy_j"": 213.88841246068478, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.85042591494524, ""samples"": 34}}}",119.62708843353273,64,1005,production,production-00026,26,0.0,1788695751.7455707,True,1,56.67840639713206,182.36497801262885,1,26,small_light
,,195.42574882507324,975,3.7703139781951904,1788695764.392928,"{""P1"": {""energy_j"": 238.06505545973778, ""clock_match_fraction"": null, ""mean_power_w"": 63.141970890630446, ""samples"": 36}, ""D1"": {""energy_j"": 213.25801049545407, ""clock_match_fraction"": null, ""mean_power_w"": 56.56240083154518, ""samples"": 33}}",451.32306595519185,False,table,"{""start"": 1788695760.6280894, ""end"": 1788695764.392928, ""duration_s"": 3.764838457107544, ""energy_j"": 450.522907525301, ""mean_power_w"": 119.66593325532205, ""endpoints"": {""P1"": {""energy_j"": 237.36996176838875, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.049175807334834, ""samples"": 36}, ""D1"": {""energy_j"": 213.15294575691223, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.61675744798721, ""samples"": 33}}}",119.70437172217562,64,1005,production,production-00027,27,0.0,1788695760.622614,True,1,56.67416287201738,189.94647299405187,1,27,small_light
,,186.6738796234131,975,3.7605862617492676,1788695773.314405,"{""P1"": {""energy_j"": 234.30910223722458, ""clock_match_fraction"": null, ""mean_power_w"": 62.30653571771381, ""samples"": 36}, ""D1"": {""energy_j"": 215.1393709667027, ""clock_match_fraction"": null, ""mean_power_w"": 57.208997744577424, ""samples"": 33}}",449.4484732039273,False,table,"{""start"": 1788695769.557063, ""end"": 1788695773.314405, ""duration_s"": 3.7573418617248535, ""energy_j"": 449.12856312841177, ""mean_power_w"": 119.53359040963971, ""endpoints"": {""P1"": {""energy_j"": 234.1139809191227, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.3084056587946, ""samples"": 36}, ""D1"": {""energy_j"": 215.01458220928907, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.225184750845116, ""samples"": 33}}}",119.51553346229123,64,1005,production,production-00028,28,0.0,1788695769.5538187,True,1,56.670377300756556,183.42233204748482,1,28,small_light
,,186.39421463012695,975,3.7607624530792236,1788695782.1352212,"{""P1"": {""energy_j"": 234.15739634633064, ""clock_match_fraction"": null, ""mean_power_w"": 62.26327753155695, ""samples"": 37}, ""D1"": {""energy_j"": 214.53825609758496, ""clock_match_fraction"": null, ""mean_power_w"": 57.04647894522721, ""samples"": 33}}",448.6956524439156,False,table,"{""start"": 1788695778.3782659, ""end"": 1788695782.1352212, ""duration_s"": 3.75695538520813, ""energy_j"": 448.41006327420473, ""mean_power_w"": 119.35464153758203, ""endpoints"": {""P1"": {""energy_j"": 233.94509330391884, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.26986198052991, ""samples"": 37}, ""D1"": {""energy_j"": 214.4649699702859, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.08477955705211, ""samples"": 33}}}",119.30975647678416,64,1005,production,production-00029,29,0.0,1788695778.3744588,True,1,56.66657419143511,182.58369294926524,1,29,small_light
,,183.57348442077637,975,3.7591712474823,1788695791.0572858,"{""P1"": {""energy_j"": 234.1085034608841, ""clock_match_fraction"": null, ""mean_power_w"": 62.276626428678384, ""samples"": 36}, ""D1"": {""energy_j"": 213.79981872066855, ""clock_match_fraction"": null, ""mean_power_w"": 56.87418972037007, ""samples"": 33}}",447.90832218155265,False,table,"{""start"": 1788695787.3020518, ""end"": 1788695791.0572858, ""duration_s"": 3.7552340030670166, ""energy_j"": 447.5146674476564, ""mean_power_w"": 119.1709137385732, ""endpoints"": {""P1"": {""energy_j"": 233.79036942124367, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.257204006541215, ""samples"": 36}, ""D1"": {""energy_j"": 213.72429802641273, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.913709732032, ""samples"": 33}}}",119.15081614904845,64,1005,production,production-00030,30,0.0,1788695787.2981145,True,1,56.66627733421231,179.63233997579664,1,30,small_light
,,184.67092514038086,975,3.7603647708892822,1788695799.929481,"{""P1"": {""energy_j"": 234.35483747720718, ""clock_match_fraction"": null, ""mean_power_w"": 62.32236810946003, ""samples"": 36}, ""D1"": {""energy_j"": 212.45751411095262, ""clock_match_fraction"": null, ""mean_power_w"": 56.49917682339868, ""samples"": 34}}",446.8123515881598,False,table,"{""start"": 1788695796.1727881, ""end"": 1788695799.929481, ""duration_s"": 3.756692886352539, ""energy_j"": 446.5371020883322, ""mean_power_w"": 118.86441495138706, ""endpoints"": {""P1"": {""energy_j"": 234.149957716465, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.32874626698768, ""samples"": 36}, ""D1"": {""energy_j"": 212.38714437186718, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.53566868439938, ""samples"": 34}}}",118.82154493285871,64,1005,production,production-00031,31,0.0,1788695796.1691163,True,1,56.68699901573183,180.99191400688142,1,31,small_light
,,188.94290924072266,975,3.768437385559082,1788695808.8100228,"{""P1"": {""energy_j"": 235.0676642358303, ""clock_match_fraction"": null, ""mean_power_w"": 62.378020432719985, ""samples"": 36}, ""D1"": {""energy_j"": 214.76273403316736, ""clock_match_fraction"": null, ""mean_power_w"": 56.989863983451954, ""samples"": 33}}",449.83039826899767,False,table,"{""start"": 1788695805.045654, ""end"": 1788695808.8100228, ""duration_s"": 3.764368772506714, ""energy_j"": 449.5111590102315, ""mean_power_w"": 119.4120943445452, ""endpoints"": {""P1"": {""energy_j"": 234.8266437649727, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.381413181419084, ""samples"": 36}, ""D1"": {""energy_j"": 214.6845152452588, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.03068116312611, ""samples"": 33}}}",119.36788441617193,64,1005,production,production-00032,32,0.0,1788695805.0415854,True,1,56.68046190551231,184.86868403851986,1,32,small_light
,,189.9430751800537,975,3.7652316093444824,1788695817.6372707,"{""P1"": {""energy_j"": 238.855689316988, ""clock_match_fraction"": null, ""mean_power_w"": 63.43718371114285, ""samples"": 36}, ""D1"": {""energy_j"": 214.4202411286533, ""clock_match_fraction"": null, ""mean_power_w"": 56.94742405659962, ""samples"": 33}}",453.2759304456413,False,table,"{""start"": 1788695813.8769808, ""end"": 1788695817.6372707, ""duration_s"": 3.7602899074554443, ""energy_j"": 452.90901543945074, ""mean_power_w"": 120.44523868797403, ""endpoints"": {""P1"": {""energy_j"": 238.58377224206924, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.44823886292236, ""samples"": 36}, ""D1"": {""energy_j"": 214.3252431973815, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.99699982505167, ""samples"": 33}}}",120.38460776774248,64,1005,production,production-00033,33,0.0,1788695813.872039,True,1,56.662839207251274,184.9981879349798,1,33,small_light
,,191.71881675720215,975,3.7677745819091797,1788695826.5676153,"{""P1"": {""energy_j"": 240.8151617348194, ""clock_match_fraction"": null, ""mean_power_w"": 63.91442919411471, ""samples"": 36}, ""D1"": {""energy_j"": 213.17050589993596, ""clock_match_fraction"": null, ""mean_power_w"": 56.57729815458326, ""samples"": 33}}",453.9856676347554,False,table,"{""start"": 1788695822.804004, ""end"": 1788695826.5676153, ""duration_s"": 3.763611316680908, ""energy_j"": 453.6722815781832, ""mean_power_w"": 120.54174658457353, ""endpoints"": {""P1"": {""energy_j"": 240.58147114515305, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.92303851326483, ""samples"": 36}, ""D1"": {""energy_j"": 213.09081043303013, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.61870807130871, ""samples"": 33}}}",120.49172734869798,64,1005,production,production-00034,34,0.0,1788695822.7998407,True,1,56.67277271415861,187.55321204662323,1,34,small_light
,,193.3431625366211,975,3.7685134410858154,1788695835.4983127,"{""P1"": {""energy_j"": 241.1963084936142, ""clock_match_fraction"": null, ""mean_power_w"": 64.00303787270524, ""samples"": 37}, ""D1"": {""energy_j"": 215.6370088905096, ""clock_match_fraction"": null, ""mean_power_w"": 57.22070844687726, ""samples"": 33}}",456.8333173841238,False,table,"{""start"": 1788695831.7359836, ""end"": 1788695835.4983127, ""duration_s"": 3.7623291015625, ""energy_j"": 456.2435789741576, ""mean_power_w"": 121.2662599836572, ""endpoints"": {""P1"": {""energy_j"": 240.8444300889969, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.0147163067085, ""samples"": 36}, ""D1"": {""energy_j"": 215.39914888516068, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.251543676948714, ""samples"": 33}}}",121.2237463195825,64,1005,production,production-00035,35,0.0,1788695831.7297993,True,1,56.66375555475021,187.15464207343757,1,35,small_light
,,189.06807899475098,975,3.7631471157073975,1788695844.3731902,"{""P1"": {""energy_j"": 240.27972972393036, ""clock_match_fraction"": null, ""mean_power_w"": 63.85074044036211, ""samples"": 36}, ""D1"": {""energy_j"": 213.57173853740096, ""clock_match_fraction"": null, ""mean_power_w"": 56.753491684114955, ""samples"": 34}}",453.8514682613313,False,table,"{""start"": 1788695840.6145167, ""end"": 1788695844.3731902, ""duration_s"": 3.7586734294891357, ""energy_j"": 453.51499577611685, ""mean_power_w"": 120.65825996427597, ""endpoints"": {""P1"": {""energy_j"": 240.02857506275177, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.859917485668745, ""samples"": 36}, ""D1"": {""energy_j"": 213.48642071336508, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.798342478607225, ""samples"": 34}}}",120.60423212447706,64,1005,production,production-00036,36,0.0,1788695840.610043,True,1,56.66850565097457,184.59137005265802,1,36,small_light
,,191.44368171691895,975,3.765080451965332,1788695853.2503777,"{""P1"": {""energy_j"": 240.9776748418808, ""clock_match_fraction"": null, ""mean_power_w"": 64.00332686545728, ""samples"": 36}, ""D1"": {""energy_j"": 213.25324933603406, ""clock_match_fraction"": null, ""mean_power_w"": 56.63975897904602, ""samples"": 33}}",454.23092417791486,False,table,"{""start"": 1788695849.490029, ""end"": 1788695853.2503777, ""duration_s"": 3.7603485584259033, ""energy_j"": 453.8751362785697, ""mean_power_w"": 120.70028329197324, ""endpoints"": {""P1"": {""energy_j"": 240.71235311031342, ""clock_match_fraction"": 1.0, ""mean_power_w"": 64.0133087053708, ""samples"": 36}, ""D1"": {""energy_j"": 213.16278316825628, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.68697458660243, ""samples"": 33}}}",120.6430858445033,64,1005,production,production-00037,37,0.0,1788695849.4852972,True,1,56.661786095771404,186.70633796136826,1,37,small_light
,,188.2932186126709,975,3.762725591659546,1788695862.0739334,"{""P1"": {""energy_j"": 240.38217678666115, ""clock_match_fraction"": null, ""mean_power_w"": 63.88512022229101, ""samples"": 36}, ""D1"": {""energy_j"": 212.42409962043166, ""clock_match_fraction"": null, ""mean_power_w"": 56.454847542241914, ""samples"": 33}}",452.8062764070928,False,table,"{""start"": 1788695858.314438, ""end"": 1788695862.0739334, ""duration_s"": 3.759495258331299, ""energy_j"": 452.56321700289845, ""mean_power_w"": 120.3787173291381, ""endpoints"": {""P1"": {""energy_j"": 240.2011415064335, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.89185914628601, ""samples"": 36}, ""D1"": {""energy_j"": 212.36207549646497, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.48685818285209, ""samples"": 33}}}",120.33996776453291,64,1005,production,production-00038,38,0.0,1788695858.3112078,True,1,56.67262371363385,185.0577750010416,1,38,small_light
,,191.00546836853027,975,3.7654078006744385,1788695870.8999617,"{""P1"": {""energy_j"": 235.5158511698246, ""clock_match_fraction"": null, ""mean_power_w"": 62.54723621904654, ""samples"": 37}, ""D1"": {""energy_j"": 216.4895279854536, ""clock_match_fraction"": null, ""mean_power_w"": 57.49431122617774, ""samples"": 33}}",452.0053791552782,False,table,"{""start"": 1788695867.1395433, ""end"": 1788695870.8999617, ""duration_s"": 3.76041841506958, ""energy_j"": 451.2574464902282, ""mean_power_w"": 120.00192443528347, ""endpoints"": {""P1"": {""energy_j"": 234.95947009325027, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.48226770501621, ""samples"": 37}, ""D1"": {""energy_j"": 216.2979763969779, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.51965673026726, ""samples"": 33}}}",120.04154744522428,64,1005,production,production-00039,39,0.0,1788695867.134554,True,1,56.66214647695481,186.01424095686525,1,39,small_light
,,189.91446495056152,975,3.763993263244629,1788695879.8263261,"{""P1"": {""energy_j"": 233.90049567818642, ""clock_match_fraction"": null, ""mean_power_w"": 62.14158191042033, ""samples"": 36}, ""D1"": {""energy_j"": 214.29873951151967, ""clock_match_fraction"": null, ""mean_power_w"": 56.93387966555242, ""samples"": 34}}",448.1992351897061,False,table,"{""start"": 1788695876.0662317, ""end"": 1788695879.8263261, ""duration_s"": 3.760094404220581, ""energy_j"": 447.7870006673038, ""mean_power_w"": 119.08929737633123, ""endpoints"": {""P1"": {""energy_j"": 233.56356012821198, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.11640853113811, ""samples"": 36}, ""D1"": {""energy_j"": 214.22344053909183, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.972888845193125, ""samples"": 34}}}",119.07546157597275,64,1005,production,production-00040,40,0.0,1788695876.0623329,True,1,56.66729087187421,186.01050705183297,1,40,small_light
,,184.97014045715332,975,3.758673906326294,1788695888.7466762,"{""P1"": {""energy_j"": 233.57542258501053, ""clock_match_fraction"": null, ""mean_power_w"": 62.143039914123804, ""samples"": 36}, ""D1"": {""energy_j"": 212.9938054792583, ""clock_match_fraction"": null, ""mean_power_w"": 56.667274359918395, ""samples"": 33}}",446.5692280642688,False,table,"{""start"": 1788695884.992186, ""end"": 1788695888.7466762, ""duration_s"": 3.7544901371002197, ""energy_j"": 446.1929161809385, ""mean_power_w"": 118.84247924155038, ""endpoints"": {""P1"": {""energy_j"": 233.27909648418427, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.13336244488243, ""samples"": 36}, ""D1"": {""energy_j"": 212.91381969675422, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.70911679666795, ""samples"": 33}}}",118.8103142740422,64,1005,production,production-00041,41,0.0,1788695884.9880023,True,1,56.665435538715904,180.7818990200758,1,41,small_light
,,193.10355186462402,975,3.7676403522491455,1788695897.6249444,"{""P1"": {""energy_j"": 234.7157424390316, ""clock_match_fraction"": null, ""mean_power_w"": 62.297809900808275, ""samples"": 37}, ""D1"": {""energy_j"": 213.17526791617274, ""clock_match_fraction"": null, ""mean_power_w"": 56.580577758414435, ""samples"": 34}}",447.89101035520434,False,table,"{""start"": 1788695893.864264, ""end"": 1788695897.6249444, ""duration_s"": 3.7606804370880127, ""energy_j"": 447.353786803782, ""mean_power_w"": 118.95554389358831, ""endpoints"": {""P1"": {""energy_j"": 234.31178018450737, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.305687522319964, ""samples"": 36}, ""D1"": {""energy_j"": 213.04200661927462, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.649856371268356, ""samples"": 34}}}",118.87838765922271,64,1005,production,production-00042,42,0.0,1788695893.857304,True,1,56.67201714361057,186.13980000372976,1,42,small_light
,,186.2030029296875,975,3.7609965801239014,1788695906.4970376,"{""P1"": {""energy_j"": 233.7215677201748, ""clock_match_fraction"": null, ""mean_power_w"": 62.14352040502922, ""samples"": 36}, ""D1"": {""energy_j"": 214.54460605606437, ""clock_match_fraction"": null, ""mean_power_w"": 57.04461609720381, ""samples"": 33}}",448.26617377623916,False,table,"{""start"": 1788695902.739588, ""end"": 1788695906.4970376, ""duration_s"": 3.7574496269226074, ""energy_j"": 448.00031588226557, ""mean_power_w"": 119.2298927102804, ""endpoints"": {""P1"": {""energy_j"": 233.52381479740143, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.14955301707132, ""samples"": 36}, ""D1"": {""energy_j"": 214.47650108486414, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.080339693209076, ""samples"": 33}}}",119.18813650223304,64,1005,production,production-00043,43,0.0,1788695902.736041,True,1,56.67596469662847,182.65194410923868,1,43,small_light
,,190.29521942138672,975,3.765714645385742,1788695915.3253348,"{""P1"": {""energy_j"": 239.21394258737564, ""clock_match_fraction"": null, ""mean_power_w"": 63.52418202491593, ""samples"": 36}, ""D1"": {""energy_j"": 213.7627567909658, ""clock_match_fraction"": null, ""mean_power_w"": 56.76552179886932, ""samples"": 33}}",452.97669937834144,False,table,"{""start"": 1788695911.5637002, ""end"": 1788695915.3253348, ""duration_s"": 3.761634588241577, ""energy_j"": 452.6772655695677, ""mean_power_w"": 120.34057401125114, ""endpoints"": {""P1"": {""energy_j"": 238.99242269992828, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.534194269424844, ""samples"": 36}, ""D1"": {""energy_j"": 213.6848428696394, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.80637974182629, ""samples"": 33}}}",120.28970382378525,64,1005,production,production-00044,44,0.0,1788695911.5596201,True,1,56.67306341245652,186.2110160291195,1,44,small_light
,,186.37990951538086,975,3.7618114948272705,1788695924.2508962,"{""P1"": {""energy_j"": 240.09213107824326, ""clock_match_fraction"": null, ""mean_power_w"": 63.823541240273514, ""samples"": 37}, ""D1"": {""energy_j"": 212.99546472728252, ""clock_match_fraction"": null, ""mean_power_w"": 56.62045134908137, ""samples"": 34}}",453.0875958055258,False,table,"{""start"": 1788695920.4928026, ""end"": 1788695924.2508962, ""duration_s"": 3.7580935955047607, ""energy_j"": 452.80776427686214, ""mean_power_w"": 120.48868735427122, ""endpoints"": {""P1"": {""energy_j"": 239.88374197483063, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.831231415249285, ""samples"": 37}, ""D1"": {""energy_j"": 212.92402230203152, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.657455939021936, ""samples"": 34}}}",120.44399258935488,64,1005,production,production-00045,45,0.0,1788695920.4890847,True,1,56.685552808515254,182.66173300798982,1,45,small_light
,,190.50264358520508,975,3.765225887298584,1788695933.1781867,"{""P1"": {""energy_j"": 240.38755637407303, ""clock_match_fraction"": null, ""mean_power_w"": 63.84412610807331, ""samples"": 36}, ""D1"": {""energy_j"": 216.22939094528556, ""clock_match_fraction"": null, ""mean_power_w"": 57.42799965194717, ""samples"": 33}}",456.6169473193586,False,table,"{""start"": 1788695929.4181864, ""end"": 1788695933.1781867, ""duration_s"": 3.760000228881836, ""energy_j"": 456.12283331528306, ""mean_power_w"": 121.30925679515894, ""endpoints"": {""P1"": {""energy_j"": 240.09467089176178, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.85496177567045, ""samples"": 36}, ""D1"": {""energy_j"": 216.02816242352128, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.4542950194885, ""samples"": 33}}}",121.27212576002049,64,1005,production,production-00046,46,0.0,1788695929.4129608,True,1,56.66112249332761,185.27108593843877,1,46,small_light
,,186.17486953735352,975,3.7612411975860596,1788695942.1024754,"{""P1"": {""energy_j"": 238.16367962956429, ""clock_match_fraction"": null, ""mean_power_w"": 63.320501695667964, ""samples"": 36}, ""D1"": {""energy_j"": 213.32444610074162, ""clock_match_fraction"": null, ""mean_power_w"": 56.716502583682185, ""samples"": 33}}",451.4881257303059,False,table,"{""start"": 1788695938.345244, ""end"": 1788695942.1024754, ""duration_s"": 3.7572314739227295, ""energy_j"": 450.8243798315525, ""mean_power_w"": 119.98844972968095, ""endpoints"": {""P1"": {""energy_j"": 237.57686537504196, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.23189482041689, ""samples"": 36}, ""D1"": {""energy_j"": 213.24751445651054, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.75655490926406, ""samples"": 33}}}",120.03700427935014,64,1005,production,production-00047,47,0.0,1788695938.3412342,True,1,56.677177141878815,182.1611450286582,1,47,small_light
