canary_active_at_end,canary_active_at_start,control_inclusive_ttft_ms,d_mhz,duration_s,end,endpoints,energy_j,frequency_changed,frequency_source,inference,mean_power_w,observed_output_tokens,p_mhz,phase,request_id,service_sequence,settle_wait_s,start,table_hit,table_revision,tpot_ms,ttft_ms,workload_id
,,2190.7148361206055,900,5.997987270355225,1788682935.4083586,"{""P1"": {""energy_j"": 419.15343061089516, ""clock_match_fraction"": null, ""mean_power_w"": 69.88234748055262, ""samples"": 56}, ""D1"": {""energy_j"": 264.1776723153889, ""clock_match_fraction"": null, ""mean_power_w"": 44.04438695978481, ""samples"": 54}}",683.3311029262841,True,table,"{""start"": 1788682931.1002166, ""end"": 1788682935.4083586, ""duration_s"": 4.3081419467926025, ""energy_j"": 543.7938303239644, ""mean_power_w"": 126.22467807236877, ""endpoints"": {""P1"": {""energy_j"": 316.3009561598301, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.41934413171208, ""samples"": 41}, ""D1"": {""energy_j"": 227.49287416413426, ""clock_match_fraction"": 1.0, ""mean_power_w"": 52.8053339406567, ""samples"": 38}}}",113.92673444033743,64,1710,production,production-00304,304,0.5,1788682929.4103713,True,1,60.353676413392854,500.86480693425983,prefill_heavy
,,1932.0058822631836,900,9.156568050384521,1788682949.7000916,"{""P1"": {""energy_j"": 563.2051203250885, ""clock_match_fraction"": null, ""mean_power_w"": 61.50832028179349, ""samples"": 85}, ""D1"": {""energy_j"": 464.4539862424135, ""clock_match_fraction"": null, ""mean_power_w"": 50.723588104924225, ""samples"": 79}}",1027.659106567502,True,table,"{""start"": 1788682942.2687695, ""end"": 1788682949.7000916, ""duration_s"": 7.43132209777832, ""energy_j"": 884.2794141359627, ""mean_power_w"": 118.99355222408248, ""endpoints"": {""P1"": {""energy_j"": 457.1333018839359, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.51439755526156, ""samples"": 69}, ""D1"": {""energy_j"": 427.1461122520268, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.47915466882092, ""samples"": 64}}}",112.2319083867177,128,900,production,production-00305,305,0.5,1788682940.5435236,True,1,56.84494965354083,206.75656397361308,decode_medium
,,1760.8668804168701,975,16.24267029762268,1788682971.0255604,"{""P1"": {""energy_j"": 990.4018314480782, ""clock_match_fraction"": null, ""mean_power_w"": 60.97530844993116, ""samples"": 150}, ""D1"": {""energy_j"": 893.132137272507, ""clock_match_fraction"": null, ""mean_power_w"": 54.98677993871661, ""samples"": 138}}",1883.533968720585,True,table,"{""start"": 1788682956.3335505, ""end"": 1788682971.0255604, ""duration_s"": 14.692009925842285, ""energy_j"": 1757.3709046803415, ""mean_power_w"": 119.61405645317738, ""endpoints"": {""P1"": {""energy_j"": 898.403523594141, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.149123103565834, ""samples"": 136}, ""D1"": {""energy_j"": 858.9673810862005, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.46493334961155, ""samples"": 124}}}",115.96208838864777,256,900,production,production-00306,306,0.5,1788682954.78289,True,1,56.76373080761336,210.2057239972055,decode_heavy
,,1795.093059539795,1125,9.036905288696289,1788682985.253748,"{""P1"": {""energy_j"": 561.5325279533863, ""clock_match_fraction"": null, ""mean_power_w"": 62.13770201351705, ""samples"": 84}, ""D1"": {""energy_j"": 473.4401907026768, ""clock_match_fraction"": null, ""mean_power_w"": 52.38963733468294, ""samples"": 79}}",1034.972718656063,True,table,"{""start"": 1788682977.749594, ""end"": 1788682985.253748, ""duration_s"": 7.5041539669036865, ""energy_j"": 902.7203409448266, ""mean_power_w"": 120.2960846653978, ""endpoints"": {""P1"": {""energy_j"": 463.61527025699615, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.781151119996274, ""samples"": 70}, ""D1"": {""energy_j"": 439.10507068783045, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.514933545401526, ""samples"": 65}}}",114.52733934819999,128,900,production,production-00307,307,0.5,1788682976.2168427,True,1,56.977509772111695,262.34039291739464,balanced_medium
,,4130.214214324951,975,19.43870496749878,1788683009.8290105,"{""P1"": {""energy_j"": 1279.382907062769, ""clock_match_fraction"": null, ""mean_power_w"": 65.81626241058125, ""samples"": 179}, ""D1"": {""energy_j"": 981.1152171455324, ""clock_match_fraction"": null, ""mean_power_w"": 50.472252075739725, ""samples"": 168}}",2260.4981242083013,True,table,"{""start"": 1788682994.0098557, ""end"": 1788683009.8290105, ""duration_s"": 15.819154739379883, ""energy_j"": 1954.0511488355696, ""mean_power_w"": 123.52437162595005, ""endpoints"": {""P1"": {""energy_j"": 1052.5963360965252, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.53935393123207, ""samples"": 146}, ""D1"": {""energy_j"": 901.4548127390444, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.98501769471798, ""samples"": 135}}}",116.28851448632098,256,1710,production,production-00308,308,0.5,1788682990.3903055,True,1,60.001061521196625,510.6617209967226,both_heavy
,,3841.1548137664795,900,7.426808834075928,1788683022.4434268,"{""P1"": {""energy_j"": 463.46676912903786, ""clock_match_fraction"": null, ""mean_power_w"": 62.40456425948982, ""samples"": 69}, ""D1"": {""energy_j"": 292.57045821100473, ""clock_match_fraction"": null, ""mean_power_w"": 39.393831825672336, ""samples"": 67}}",756.0372273400426,True,table,"{""start"": 1788683018.6469138, ""end"": 1788683022.4434268, ""duration_s"": 3.796513080596924, ""energy_j"": 452.12234345823526, ""mean_power_w"": 119.088841223523, ""endpoints"": {""P1"": {""energy_j"": 238.39909833669662, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.79422545785441, ""samples"": 36}, ""D1"": {""energy_j"": 213.72324512153864, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.294615765668595, ""samples"": 34}}}",101.79839608516215,64,1005,production,production-00309,309,0.5,1788683015.016618,True,1,56.82978780925392,210.85819497238845,small_light
,,389.7087574005127,900,4.077170372009277,1788683031.7160082,"{""P1"": {""energy_j"": 267.05625239014626, ""clock_match_fraction"": null, ""mean_power_w"": 65.50039071792278, ""samples"": 39}, ""D1"": {""energy_j"": 221.42382865399122, ""clock_match_fraction"": null, ""mean_power_w"": 54.308210952899415, ""samples"": 36}}",488.4800810441375,False,table,"{""start"": 1788683027.6444457, ""end"": 1788683031.7160082, ""duration_s"": 4.0715625286102295, ""energy_j"": 487.91544127091765, ""mean_power_w"": 119.83493753133166, ""endpoints"": {""P1"": {""energy_j"": 266.59832283854485, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.47813547383845, ""samples"": 39}, ""D1"": {""energy_j"": 221.3171184323728, ""clock_match_fraction"": 1.0, ""mean_power_w"": 54.35680205749322, ""samples"": 36}}}",119.8086016708222,64,1005,production,production-00310,310,0.0,1788683027.6388378,True,1,58.48473128456149,384.09521302673966,prefill_medium
,,2470.3094959259033,900,6.2770469188690186,1788683043.1770458,"{""P1"": {""energy_j"": 442.2942498624325, ""clock_match_fraction"": null, ""mean_power_w"": 70.46215450977127, ""samples"": 59}, ""D1"": {""energy_j"": 270.6216995306313, ""clock_match_fraction"": null, ""mean_power_w"": 43.11290054518044, ""samples"": 56}}",712.9159493930638,True,table,"{""start"": 1788683038.8667488, ""end"": 1788683043.1770458, ""duration_s"": 4.310297012329102, ""energy_j"": 545.4028175286949, ""mean_power_w"": 126.53485733550002, ""endpoints"": {""P1"": {""energy_j"": 316.72440645098686, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.48087743026377, ""samples"": 41}, ""D1"": {""energy_j"": 228.678411077708, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.053979905236254, ""samples"": 38}}}",113.5750550549517,64,1710,production,production-00311,311,0.5,1788683036.899999,True,1,60.35023304589448,503.55542509350926,prefill_heavy
,,1929.4626712799072,900,9.154218196868896,1788683057.4634366,"{""P1"": {""energy_j"": 569.3077905476093, ""clock_match_fraction"": null, ""mean_power_w"": 62.19076040183694, ""samples"": 85}, ""D1"": {""energy_j"": 462.23359172418714, ""clock_match_fraction"": null, ""mean_power_w"": 50.494054411144496, ""samples"": 80}}",1031.5413822717965,True,table,"{""start"": 1788683050.031015, ""end"": 1788683057.4634366, ""duration_s"": 7.432421684265137, ""energy_j"": 886.1861178465188, ""mean_power_w"": 119.23248646166371, ""endpoints"": {""P1"": {""energy_j"": 459.8436532020569, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.86996281112148, ""samples"": 70}, ""D1"": {""energy_j"": 426.34246464446187, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.36252365054224, ""samples"": 64}}}",112.68481481298144,128,900,production,production-00312,312,0.5,1788683048.3092184,True,1,56.84152437835991,207.64189201872796,decode_medium
,,1989.7019863128662,975,16.472331047058105,1788683079.0715346,"{""P1"": {""energy_j"": 1009.2273899018764, ""clock_match_fraction"": null, ""mean_power_w"": 61.26803711136686, ""samples"": 152}, ""D1"": {""energy_j"": 899.2411108054221, ""clock_match_fraction"": null, ""mean_power_w"": 54.59100525824018, ""samples"": 141}}",1908.4685007072985,True,table,"{""start"": 1788683064.3803847, ""end"": 1788683079.0715346, ""duration_s"": 14.691149950027466, ""energy_j"": 1758.6801252178848, ""mean_power_w"": 119.71017457449591, ""endpoints"": {""P1"": {""energy_j"": 898.0389139056206, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.12788426776228, ""samples"": 136}, ""D1"": {""energy_j"": 860.6412113122642, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.582290306733626, ""samples"": 125}}}",115.85904236960704,256,900,production,production-00313,313,0.5,1788683062.5992036,True,1,56.764422125164785,208.5193480597809,decode_heavy
,,1741.8313026428223,1125,8.9837064743042,1788683093.2473176,"{""P1"": {""energy_j"": 558.393825262785, ""clock_match_fraction"": null, ""mean_power_w"": 62.15628558879795, ""samples"": 84}, ""D1"": {""energy_j"": 473.76448218896985, ""clock_match_fraction"": null, ""mean_power_w"": 52.73597078712031, ""samples"": 78}}",1032.1583074517548,True,table,"{""start"": 1788683085.7423735, ""end"": 1788683093.2473176, ""duration_s"": 7.504944086074829, ""energy_j"": 912.6315716095269, ""mean_power_w"": 121.60404676470328, ""endpoints"": {""P1"": {""energy_j"": 470.429549574852, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.68261884158713, ""samples"": 71}, ""D1"": {""energy_j"": 442.2020220346749, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.921427923116156, ""samples"": 64}}}",114.89225637591827,128,900,production,production-00314,314,0.5,1788683084.263611,True,1,56.97783474044097,263.06523801758885,balanced_medium
,,4086.0211849212646,975,19.393696069717407,1788683117.8275971,"{""P1"": {""energy_j"": 1270.912482112646, ""clock_match_fraction"": null, ""mean_power_w"": 65.53224705305826, ""samples"": 178}, ""D1"": {""energy_j"": 980.3599594570696, ""clock_match_fraction"": null, ""mean_power_w"": 50.550444635866405, ""samples"": 167}}",2251.2724415697157,True,table,"{""start"": 1788683102.019178, ""end"": 1788683117.8275971, ""duration_s"": 15.808419227600098, ""energy_j"": 1949.4722071103752, ""mean_power_w"": 123.31860504475803, ""endpoints"": {""P1"": {""energy_j"": 1045.7989483773708, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.15455557703699, ""samples"": 146}, ""D1"": {""energy_j"": 903.6732587330043, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.164049467721036, ""samples"": 134}}}",116.08269168892465,256,1710,production,production-00315,315,0.5,1788683098.433901,True,1,59.99955962339014,500.74301508720964,both_heavy
,,3895.080089569092,900,7.480913162231445,1788683130.4492536,"{""P1"": {""energy_j"": 465.27046313881874, ""clock_match_fraction"": null, ""mean_power_w"": 62.19434085771896, ""samples"": 70}, ""D1"": {""energy_j"": 294.0524606183171, ""clock_match_fraction"": null, ""mean_power_w"": 39.30702766380002, ""samples"": 67}}",759.3229237571359,True,table,"{""start"": 1788683126.655427, ""end"": 1788683130.4492536, ""duration_s"": 3.7938265800476074, ""energy_j"": 454.1723322831094, ""mean_power_w"": 119.71351950341656, ""endpoints"": {""P1"": {""energy_j"": 239.98135527968407, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.25575252748443, ""samples"": 36}, ""D1"": {""energy_j"": 214.19097700342536, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.45776697593213, ""samples"": 34}}}",101.50136852151898,64,1005,production,production-00316,316,0.5,1788683122.9683404,True,1,56.83661574712171,207.99198397435248,small_light
,,387.21680641174316,900,4.07777214050293,1788683139.6163378,"{""P1"": {""energy_j"": 273.275617480278, ""clock_match_fraction"": null, ""mean_power_w"": 67.01591164595423, ""samples"": 40}, ""D1"": {""energy_j"": 224.2618917413056, ""clock_match_fraction"": null, ""mean_power_w"": 54.996180270545075, ""samples"": 36}}",497.5375092215836,False,table,"{""start"": 1788683135.5443509, ""end"": 1788683139.6163378, ""duration_s"": 4.07198691368103, ""energy_j"": 496.98056273534894, ""mean_power_w"": 122.04866402335368, ""endpoints"": {""P1"": {""energy_j"": 272.94149565696716, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.02906994615833, ""samples"": 39}, ""D1"": {""energy_j"": 224.03906707838178, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.01959407719535, ""samples"": 36}}}",122.01209191649932,64,1005,production,production-00317,317,0.0,1788683135.5385656,True,1,58.49770530282209,381.42713997513056,prefill_medium
,,2226.3410091400146,900,6.0334320068359375,1788683150.8394732,"{""P1"": {""energy_j"": 421.390152990818, ""clock_match_fraction"": null, ""mean_power_w"": 69.84252951112714, ""samples"": 57}, ""D1"": {""energy_j"": 269.1202269792557, ""clock_match_fraction"": null, ""mean_power_w"": 44.60483298300865, ""samples"": 53}}",690.5103799700737,True,table,"{""start"": 1788683146.5277245, ""end"": 1788683150.8394732, ""duration_s"": 4.311748743057251, ""energy_j"": 548.5497759766877, ""mean_power_w"": 127.22211071782856, ""endpoints"": {""P1"": {""energy_j"": 316.69762617349625, ""clock_match_fraction"": 1.0, ""mean_power_w"": 73.44992601515584, ""samples"": 42}, ""D1"": {""energy_j"": 231.85214980319142, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.77218470267272, ""samples"": 38}}}",114.44736249413579,64,1710,production,production-00318,318,0.5,1788683144.8060412,True,1,60.348700556445806,504.6531979460269,prefill_heavy
,,1917.7391529083252,900,9.142441749572754,1788683165.169159,"{""P1"": {""energy_j"": 562.1817754507065, ""clock_match_fraction"": null, ""mean_power_w"": 61.49142546923839, ""samples"": 85}, ""D1"": {""energy_j"": 463.7604657486081, ""clock_match_fraction"": null, ""mean_power_w"": 50.72610561289938, ""samples"": 79}}",1025.9422411993146,True,table,"{""start"": 1788683157.7361689, ""end"": 1788683165.169159, ""duration_s"": 7.432990074157715, ""energy_j"": 886.6056901291013, ""mean_power_w"": 119.2798162359404, ""endpoints"": {""P1"": {""energy_j"": 459.8469854295254, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.86568000787138, ""samples"": 70}, ""D1"": {""energy_j"": 426.7587046995759, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.41413622806902, ""samples"": 64}}}",112.21753108213778,128,900,production,production-00319,319,0.5,1788683156.0267172,True,1,56.842071732953485,208.2826499827206,decode_medium
,,2066.1017894744873,975,16.549396276474,1788683186.853378,"{""P1"": {""energy_j"": 1013.0511157214642, ""clock_match_fraction"": null, ""mean_power_w"": 61.213780780727305, ""samples"": 152}, ""D1"": {""energy_j"": 900.098475959152, ""clock_match_fraction"": null, ""mean_power_w"": 54.388598890383584, ""samples"": 142}}",1913.1495916806161,True,table,"{""start"": 1788683172.1597838, ""end"": 1788683186.853378, ""duration_s"": 14.693594217300415, ""energy_j"": 1766.4047210551798, ""mean_power_w"": 120.21597268389198, ""endpoints"": {""P1"": {""energy_j"": 904.4002163410187, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.55064601390495, ""samples"": 135}, ""D1"": {""energy_j"": 862.0045047141612, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.665326669987024, ""samples"": 125}}}",115.6023796711109,256,900,production,production-00320,320,0.5,1788683170.3039818,True,1,56.76600500009954,210.29886696487665,decode_heavy
,,1742.797613143921,1125,8.984756708145142,1788683201.0346026,"{""P1"": {""energy_j"": 558.8557182252407, ""clock_match_fraction"": null, ""mean_power_w"": 62.20042861245307, ""samples"": 83}, ""D1"": {""energy_j"": 471.00766579806805, ""clock_match_fraction"": null, ""mean_power_w"": 52.42297383200989, ""samples"": 79}}",1029.8633840233088,True,table,"{""start"": 1788683193.5333965, ""end"": 1788683201.0346026, ""duration_s"": 7.501206159591675, ""energy_j"": 902.0235033780336, ""mean_power_w"": 120.25046161738007, ""endpoints"": {""P1"": {""energy_j"": 464.5110824108124, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.92485215418981, ""samples"": 70}, ""D1"": {""energy_j"": 437.51242096722126, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.32560946319026, ""samples"": 65}}}",114.62340244446295,128,900,production,production-00321,321,0.5,1788683192.049846,True,1,56.97422074869011,259.24685096833855,balanced_medium
,,4130.645513534546,975,19.439045190811157,1788683225.6198063,"{""P1"": {""energy_j"": 1272.687039554119, ""clock_match_fraction"": null, ""mean_power_w"": 65.47065594331345, ""samples"": 179}, ""D1"": {""energy_j"": 982.5546580627561, ""clock_match_fraction"": null, ""mean_power_w"": 50.54541765905302, ""samples"": 168}}",2255.241697616875,True,table,"{""start"": 1788683209.8106737, ""end"": 1788683225.6198063, ""duration_s"": 15.80913257598877, ""energy_j"": 1949.8573424331844, ""mean_power_w"": 123.33740216681257, ""endpoints"": {""P1"": {""energy_j"": 1045.2250378727913, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.11526804831153, ""samples"": 146}, ""D1"": {""energy_j"": 904.6323045603931, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.22213411850103, ""samples"": 135}}}",116.01607360236648,256,1710,production,production-00322,322,0.5,1788683206.180761,True,1,60.00261687052747,500.7388050435111,both_heavy
,,3874.1865158081055,900,7.458464860916138,1788683238.2656422,"{""P1"": {""energy_j"": 464.70532897114754, ""clock_match_fraction"": null, ""mean_power_w"": 62.30576098927506, ""samples"": 69}, ""D1"": {""energy_j"": 293.9797142595053, ""clock_match_fraction"": null, ""mean_power_w"": 39.41557944450719, ""samples"": 67}}",758.6850432306528,True,table,"{""start"": 1788683234.4656065, ""end"": 1788683238.2656422, ""duration_s"": 3.8000357151031494, ""energy_j"": 455.576357524842, ""mean_power_w"": 119.8873883511581, ""endpoints"": {""P1"": {""energy_j"": 240.98297756910324, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.41597701603758, ""samples"": 36}, ""D1"": {""energy_j"": 214.59337995573878, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.471411335120514, ""samples"": 34}}}",101.72134043378225,64,1005,production,production-00323,323,0.5,1788683230.8071773,True,1,56.816832888649685,215.75134503655136,small_light
,,388.22197914123535,900,4.077603101730347,1788683247.4901657,"{""P1"": {""energy_j"": 273.5325665771961, ""clock_match_fraction"": null, ""mean_power_w"": 67.08170455852398, ""samples"": 39}, ""D1"": {""energy_j"": 225.17890670523047, ""clock_match_fraction"": null, ""mean_power_w"": 55.223350847873085, ""samples"": 36}}",498.7114732824266,False,table,"{""start"": 1788683243.4181218, ""end"": 1788683247.4901657, ""duration_s"": 4.0720438957214355, ""energy_j"": 498.3021117374301, ""mean_power_w"": 122.37149807275026, ""endpoints"": {""P1"": {""energy_j"": 273.2301594018936, ""clock_match_fraction"": 1.0, ""mean_power_w"": 67.09902113014574, ""samples"": 39}, ""D1"": {""energy_j"": 225.07195233553648, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.272476942604506, ""samples"": 36}}}",122.30505540639707,64,1005,production,production-00324,324,0.0,1788683243.4125626,True,1,58.48219274683663,382.6616459991783,prefill_medium
,,2507.19952583313,900,6.313400983810425,1788683258.8894174,"{""P1"": {""energy_j"": 441.3694993555546, ""clock_match_fraction"": null, ""mean_power_w"": 69.90994243631394, ""samples"": 59}, ""D1"": {""energy_j"": 273.7831580080092, ""clock_match_fraction"": null, ""mean_power_w"": 43.365399839179645, ""samples"": 56}}",715.1526573635638,True,table,"{""start"": 1788683254.5763652, ""end"": 1788683258.8894174, ""duration_s"": 4.313052177429199, ""energy_j"": 544.2583911418915, ""mean_power_w"": 126.18868697904263, ""endpoints"": {""P1"": {""energy_j"": 313.1077017188072, ""clock_match_fraction"": 1.0, ""mean_power_w"": 72.59538925991744, ""samples"": 41}, ""D1"": {""energy_j"": 231.15068942308426, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.5932977191252, ""samples"": 38}}}",113.27534227549359,64,1710,production,production-00325,325,0.5,1788683252.5760164,True,1,60.34612306393683,506.8459049798548,prefill_heavy
,,1916.738748550415,900,9.140783548355103,1788683273.1730106,"{""P1"": {""energy_j"": 562.4139524996281, ""clock_match_fraction"": null, ""mean_power_w"": 61.52798056363946, ""samples"": 85}, ""D1"": {""energy_j"": 463.38515773043036, ""clock_match_fraction"": null, ""mean_power_w"": 50.69424905196636, ""samples"": 80}}",1025.7991102300584,True,table,"{""start"": 1788683265.7407262, ""end"": 1788683273.1730106, ""duration_s"": 7.432284355163574, ""energy_j"": 880.3537847027183, ""mean_power_w"": 118.44996001681409, ""endpoints"": {""P1"": {""energy_j"": 453.92441788315773, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.07468393183773, ""samples"": 70}, ""D1"": {""energy_j"": 426.4293668195605, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.375276084976356, ""samples"": 64}}}",112.22222961560581,128,900,production,production-00326,326,0.5,1788683264.032227,True,1,56.83773322815559,208.23707699310035,decode_medium
,,1724.0612506866455,975,16.206807613372803,1788683294.5219235,"{""P1"": {""energy_j"": 995.0659539997578, ""clock_match_fraction"": null, ""mean_power_w"": 61.398023456432846, ""samples"": 149}, ""D1"": {""energy_j"": 891.275915056467, ""clock_match_fraction"": null, ""mean_power_w"": 54.9939220800674, ""samples"": 138}}",1886.3418690562248,True,table,"{""start"": 1788683279.8314383, ""end"": 1788683294.5219235, ""duration_s"": 14.69048523902893, ""energy_j"": 1764.1552254594862, ""mean_power_w"": 120.08828821886488, ""endpoints"": {""P1"": {""energy_j"": 904.2098598480225, ""clock_match_fraction"": 1.0, ""mean_power_w"": 61.550714298106634, ""samples"": 135}, ""D1"": {""energy_j"": 859.9453656114638, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.53757392075824, ""samples"": 125}}}",116.39194553650024,256,900,production,production-00327,327,0.5,1788683278.315116,True,1,56.76303186691275,207.73777191061527,decode_heavy
,,1771.263599395752,1125,9.01357126235962,1788683308.7274437,"{""P1"": {""energy_j"": 566.341491162777, ""clock_match_fraction"": null, ""mean_power_w"": 62.83208671437487, ""samples"": 83}, ""D1"": {""energy_j"": 472.09660414233804, ""clock_match_fraction"": null, ""mean_power_w"": 52.376199222365734, ""samples"": 78}}",1038.438095305115,True,table,"{""start"": 1788683301.2337542, ""end"": 1788683308.7274437, ""duration_s"": 7.49368953704834, ""energy_j"": 910.0342637449503, ""mean_power_w"": 121.44008091685636, ""endpoints"": {""P1"": {""energy_j"": 469.9200174510479, ""clock_match_fraction"": 1.0, ""mean_power_w"": 62.70876517205473, ""samples"": 70}, ""D1"": {""energy_j"": 440.1142462939024, ""clock_match_fraction"": 1.0, ""mean_power_w"": 58.73131574480163, ""samples"": 65}}}",115.20828593674061,128,900,production,production-00328,328,0.5,1788683299.7138724,True,1,56.98019572475001,251.37685798108578,balanced_medium
,,4056.7545890808105,975,19.363348722457886,1788683333.277396,"{""P1"": {""energy_j"": 1275.7664912939072, ""clock_match_fraction"": null, ""mean_power_w"": 65.88563319185876, ""samples"": 178}, ""D1"": {""energy_j"": 980.4509764425457, ""clock_match_fraction"": null, ""mean_power_w"": 50.63437066055649, ""samples"": 166}}",2256.217467736453,True,table,"{""start"": 1788683317.4710271, ""end"": 1788683333.277396, ""duration_s"": 15.806368827819824, ""energy_j"": 1956.7357116118073, ""mean_power_w"": 123.79413215816376, ""endpoints"": {""P1"": {""energy_j"": 1052.4922901391983, ""clock_match_fraction"": 1.0, ""mean_power_w"": 66.58659566938428, ""samples"": 146}, ""D1"": {""energy_j"": 904.243421472609, ""clock_match_fraction"": 1.0, ""mean_power_w"": 57.207536488779475, ""samples"": 134}}}",116.52000385241526,256,1710,production,production-00329,329,0.5,1788683313.9140472,True,1,59.996639290258436,499.7750089969486,both_heavy
,,3807.875871658325,900,7.393561601638794,1788683345.756415,"{""P1"": {""energy_j"": 461.43882739543915, ""clock_match_fraction"": null, ""mean_power_w"": 62.41089913867229, ""samples"": 70}, ""D1"": {""energy_j"": 294.1708693280816, ""clock_match_fraction"": null, ""mean_power_w"": 39.787437391862426, ""samples"": 66}}",755.6096967235208,True,table,"{""start"": 1788683341.971103, ""end"": 1788683345.756415, ""duration_s"": 3.7853119373321533, ""energy_j"": 456.490313295275, ""mean_power_w"": 120.59516384718465, ""endpoints"": {""P1"": {""energy_j"": 240.75224006175995, ""clock_match_fraction"": 1.0, ""mean_power_w"": 63.60169096960593, ""samples"": 37}, ""D1"": {""energy_j"": 215.73807323351502, ""clock_match_fraction"": 1.0, ""mean_power_w"": 56.99347287757872, ""samples"": 34}}}",102.19833653053472,64,1005,production,production-00330,330,0.5,1788683338.3628533,True,1,56.836109286883755,199.6254549594596,small_light
,,382.1372985839844,900,4.071611166000366,1788683355.015769,"{""P1"": {""energy_j"": 265.82918348908424, ""clock_match_fraction"": null, ""mean_power_w"": 65.28845035814511, ""samples"": 39}, ""D1"": {""energy_j"": 224.54355787485838, ""clock_match_fraction"": null, ""mean_power_w"": 55.14857601086513, ""samples"": 36}}",490.3727413639426,False,table,"{""start"": 1788683350.9501956, ""end"": 1788683355.015769, ""duration_s"": 4.065573453903198, ""energy_j"": 489.811454243958, ""mean_power_w"": 120.47782675620068, ""endpoints"": {""P1"": {""energy_j"": 265.3818958699703, ""clock_match_fraction"": 1.0, ""mean_power_w"": 65.27539076072713, ""samples"": 39}, ""D1"": {""energy_j"": 224.42955837398767, ""clock_match_fraction"": 1.0, ""mean_power_w"": 55.20243599547356, ""samples"": 36}}}",120.43702636901024,64,1005,production,production-00331,331,0.0,1788683350.9441578,True,1,58.48313471309782,376.09937705565244,prefill_medium
,,2210.3004455566406,900,6.016623020172119,1788683366.1792507,"{""P1"": {""energy_j"": 420.49087420105934, ""clock_match_fraction"": null, ""mean_power_w"": 69.88818691004347, ""samples"": 56}, ""D1"": {""energy_j"": 268.4936106801033, ""clock_match_fraction"": null, ""mean_power_w"": 44.6253005680955, ""samples"": 54}}",688.9844848811626,True,table,"{""start"": 1788683361.8691573, ""end"": 1788683366.1792507, ""duration_s"": 4.310093402862549, ""energy_j"": 543.8856965452433, ""mean_power_w"": 126.18884226128871, ""endpoints"": {""P1"": {""energy_j"": 312.3841691017151, ""clock_match_fraction"": 1.0, ""mean_power_w"": 72.47735487454753, ""samples"": 41}, ""D1"": {""energy_j"": 231.50152744352818, ""clock_match_fraction"": 1.0, ""mean_power_w"": 53.71148738674118, ""samples"": 39}}}",114.51348747813897,64,1710,production,production-00332,332,0.5,1788683360.1626277,True,1,60.34734488893596,503.7662519607693,prefill_heavy
